48.0,21568.920429870715
48.4,16649.789529119502
50.1,44298.822480255774
47.7,29415.16450280588
45.8,18733.635722384945
49.2,106577.83739418663
51.0,38636.68923469027
48.2,21976.253532288836
50.8,54299.1099131114
49.8,35179.02064651364
51.8,17568.991505307917
51.1,25411.32876269155
67.6,50761.45255757315
62.9,19971.11908643303
63.4,49944.736958596186
58.0,24485.52735177845
62.9,12592.057672522857
56.5,69693.03323087678
59.7,19788.11753548963
60.3,47680.688308158366
59.7,31700.531482671817
52.7,20395.106484445852
47.5,9653.776695398386
49.6,63868.55794810706
57.7,24302.62627404469
44.8,12170.857111165902
51.9,69137.78782719727
54.7,25213.48169898837
62.3,12756.512660753879
60.8,59817.905762477894
63.9,29367.082986150326
51.4,13077.170923755813
55.9,69142.14775906614
60.1,21482.304299645635
56.7,12796.3976499438
52.0,54595.771175716036
51.6,20770.87391882483
68.4,12496.26560420548
54.4,61540.87330505937
58.0,21526.717479861018
65.0,50920.69443236821
57.9,32953.16476481568
58.6,19813.722465746185
51.0,74715.83810367936
52.5,19515.701622837085
68.1,53682.27291387229
57.7,24960.341619480678
55.3,43779.767164731136
55.7,32920.41085736156
56.9,22168.120870823095
58.8,42390.291080724615
49.5,29928.301580390544
59.4,19814.086389787066
49.2,15235.753609043888
55.9,45882.5114515068
50.5,17583.414887836414
53.0,10905.015170277637
49.6,66955.84575848945
48.5,24523.05469309416
48.5,13039.210775522844
50.2,39114.375969101755
50.2,28974.121898579113
58.6,19093.052172628235
74.5,10401.433835690943
70.1,26550.154340995792
76.0,51494.80317292869
98.1,18876.65970155591
92.8,44814.64509149345
76.1,12796.248242997044
62.3,35063.962942713195
75.2,17671.507661496747
58.2,13542.573300237727
52.0,42366.43731236375
53.7,33230.8444320373
51.1,21132.789620874835
50.4,9699.578323209631
54.4,11318.926585842548
45.1,54611.05870826922
58.2,13355.17170768902
50.5,88308.85714676783
59.2,32993.59414610435
58.0,17881.534645391814
64.4,82380.40440330369
70.7,27792.761682625245
85.5,13073.69609837487
89.6,54077.5014439117
76.9,82797.0061362006
76.8,26254.047530142714
97.4,40210.52732403569
84.8,12872.887615727954
80.7,66899.60056505344
83.3,20300.35261066634
71.5,39411.303148479004
66.1,31493.185604622027
60.8,17763.754810526323
51.8,7133.831796048367
50.7,57118.233325774825
52.9,20314.907025648434
57.9,11156.728293136108
46.6,68703.50533254471
50.2,27560.278530278287
50.0,15813.73785910581
50.7,8723.087556897164
49.9,74266.39445845218
47.4,25040.751983785358
50.0,12931.663488361028
50.1,55561.64102390456
47.3,28851.14414766703
50.5,16757.709867667403
47.1,10968.738947033069
52.1,82436.21628382754
68.4,28856.91695275651
55.8,15337.738127640136
49.4,48217.223651854845
48.4,38966.10156065318
49.2,22422.709990553067
52.5,54992.67775059298
53.2,37039.09138770241
55.1,22947.35974383913
60.5,8480.820028778988
48.1,89415.4179937048
49.8,33205.478181790175
50.4,19277.251081298506
45.8,50488.78589598729
51.1,40841.34714943839
48.8,30178.85101377213
49.7,18640.67607633247
47.2,83062.38581633088
49.3,34930.028531104705
53.3,19230.276537157493
50.8,8307.34049639543
44.3,78613.16359621548
56.0,29326.278512300723
52.9,18509.74194889824
55.0,6752.163335480259
53.3,34102.597313162274
55.8,21524.711779391764
50.1,8466.151821185222
58.3,79009.88314580359
48.8,23952.759635285565
52.9,14620.949517090534
57.3,47859.277516963215
50.5,32245.4801338177
60.9,18826.68052037913
74.6,36031.99788363101
66.3,28981.342231672283
58.4,17119.03739894934
59.9,36729.10727291299
62.6,43780.0412542462
62.0,24047.084195350722
66.6,9433.307373777954
62.1,88743.02749129466
62.1,28412.447717649982
60.1,15335.463086924701
63.3,45613.05890039545
64.6,31317.47932354495
60.9,15749.751246266476
50.7,82458.4235594717
58.6,42359.10047486042
48.0,24983.828758716652
52.1,14741.499792705392
47.5,112448.90668649337
49.0,43157.737441358535
45.4,25352.747190745034
62.1,63685.89639109268
43.7,47253.14635187061
46.4,28888.5249744284
46.3,13366.101235819448
50.3,61790.94630360113
48.6,94770.12205601735
47.6,24923.749653144434
48.5,8501.967245780732
45.4,117047.81635104695
44.3,34465.69791651795
51.3,10747.67742906446
49.6,124383.37257402412
54.8,42711.509172779544
47.8,26451.435299682602
49.7,105823.2712742262
47.8,57544.76139890561
49.9,30332.354731986707
49.1,75865.3308091657
49.1,66538.51621116504
50.4,40295.172117082155
53.2,22264.343607830247
50.5,23268.748484857533
51.7,111151.98272939466
45.0,34738.53175009216
63.3,12074.092055298397
50.8,99838.74828908322
55.5,27616.022063034063
49.6,10297.601090173108
51.7,104291.84808773517
50.4,31875.653698362526
52.3,18231.280728258862
49.1,89624.80709166669
57.7,35236.56355228954
54.8,19310.399336520604
52.0,50597.638017191224
44.5,41920.40690033183
49.8,30613.04139516825
51.7,15576.032404855743
53.3,5868.921458395034
53.9,72241.71744376642
64.8,18097.86851399808
60.5,18557.904983575725
60.7,46431.178337930265
62.4,18920.128766332786
62.3,7042.786154029707
55.6,60154.67655262077
59.9,21505.413974390605
57.7,12356.434638248142
59.8,54076.56660647286
57.8,26983.266766087454
63.0,15544.767085665815
55.2,8382.687067404071
51.4,65833.16811292729
44.5,22474.967023877016
50.1,12185.591747462258
50.3,40663.54944739819
48.0,28930.425953566264
49.3,18357.785306184105
52.0,7161.973363308007
42.1,66597.26916843667
51.3,22497.051287125596
50.8,12411.050978041363
51.4,43104.4762676276
45.2,35047.858790273945
51.1,23459.676406595427
51.3,13228.492770353496
49.6,47484.36271927522
45.1,32019.8615179917
54.6,21223.691555175057
46.3,43696.51235651109
50.4,34264.32058956259
50.8,20453.721977328605
53.2,9740.021502320003
49.7,40578.461032009065
54.5,30464.699344495086
48.5,20125.128117436157
51.9,8475.977444568298
49.3,69151.52322381901
49.1,23150.120357765598
55.4,12067.802582846361
62.0,39477.2945248877
49.6,28735.19440557268
51.3,18115.900711864466
52.6,7325.060946117463
51.0,66221.44456528021
47.2,24279.759232669156
60.1,14271.750278876487
71.9,32040.68690844692
77.8,16885.273397153396
59.7,12710.094530734325
60.2,38756.01104263996
57.0,28579.62739038663
59.8,19566.028463251005
61.1,9569.661648736084
68.2,47180.94587800266
65.8,24452.889789384222
64.4,18001.159984592898
55.5,7343.2897962744755
51.5,83820.24177910069
48.5,23349.327580675083
50.3,10705.870976040493
51.0,77537.94773265436
55.5,30479.874248226322
45.7,18431.82648256333
49.8,7288.903767989777
49.6,66319.82853554458
51.1,17393.664027012146
48.9,10968.211957490646
51.9,76461.64679538322
47.1,25596.699969188103
70.4,10705.95884928043
49.9,94312.52754928541
50.5,32087.943998168772
48.7,18052.33663426
50.1,35455.35104553605
45.7,54820.29613760942
49.1,21523.47945328704
51.0,11198.954248672404
53.9,41102.18900285854
46.1,28688.254015695224
52.3,22276.678618951904
41.7,9476.314868149624
52.9,80594.10166808
46.2,30586.821299609546
53.7,19997.944897301135
52.3,6009.695984591373
51.8,64001.635187538835
45.3,21903.881593536815
55.5,7032.420469602588
49.9,75245.30795740616
57.0,24500.397140788147
55.6,11341.131192314268
51.5,66021.746102441
51.6,19304.719974617066
64.1,9788.829354073583
61.2,35714.66454181413
63.5,20932.017138946612
56.1,10640.224583220266
59.2,4856.773515020906
56.2,41792.69434374903
59.5,11896.21143804913
63.6,41462.60446311913
62.2,27176.159101712266
56.1,14110.577979802001
51.6,45061.04669903702
46.4,34562.550864608864
48.2,27204.017124025944
45.4,14444.489833526426
46.4,96827.41978414051
46.5,29400.557576859483
50.0,15273.289095397431
46.2,54738.09524724291
46.9,34469.19361065415
50.6,19805.104283154404
50.7,7093.3936313055565
47.0,67677.11898554924
42.4,23912.49624026439
50.8,13382.496618966841
50.2,8643.114456536387
48.8,59766.76965598292
48.0,20920.274957508387
43.5,9534.334413554461
51.2,66182.83339753923
45.6,21692.00519607573
53.9,13019.183988564186
50.8,46726.04479930631
54.5,36416.44619009306
46.0,24044.42977990491
49.5,9606.040454688067
48.9,93554.88255973082
48.0,30639.635695014495
49.3,16782.308616528557
51.6,51348.6510165036
53.8,42542.85198601534
49.8,26253.719996505315
49.2,13428.874319066783
47.9,97468.45316427128
50.9,20477.096476363513
51.4,8538.807594176213
59.0,90719.63098481539
48.4,29433.286975205945
62.7,15660.582137745469
64.2,64849.2045941282
56.3,33220.675919206165
71.5,15421.491733434152
58.1,54529.81543510801
60.2,37109.64536416285
72.8,23415.836286331072
65.1,53857.63428010361
61.0,47328.34445106367
59.5,31249.156838167874
58.8,14374.565503188454
54.7,48349.77130240071
52.1,61336.71963724182
52.2,24184.242182283666
49.3,67677.72850538266
49.3,50398.26235098646
47.0,31736.87028109398
51.2,15642.002965411015
45.3,120228.10414198357
51.1,43771.65800648318
47.0,31689.98963305985
50.5,13699.438881503258
48.3,112331.68770654452
64.4,39828.55596845836
49.8,22012.993886577384
57.1,66835.3403692467
50.5,39605.01806382016
57.4,27305.691410849136
45.9,14834.207410778417
57.0,53691.51900728666
51.9,38459.732062759314
49.5,21916.33912679919
64.3,69611.05677673493
65.0,45209.985094939475
59.4,26573.30984647008
60.2,26079.995032339008
57.6,85374.80815461122
61.4,24202.9850354272
59.6,10825.137318603774
65.5,98893.31525212937
56.5,27297.485486079473
58.8,10565.349876875669
73.6,102573.72222852544
73.1,27055.34360788972
62.1,11783.155854942761
65.3,107423.76149676467
58.6,35592.62788197803
62.8,20261.2119941868
58.3,64540.84826300556
62.7,34108.722483603306
57.0,16221.733197240497
58.2,53595.01873957895
56.3,39837.60055069791
62.1,27183.54621755151
57.7,14906.75066366492
47.8,107749.01819952653
49.3,37182.9353794673
50.9,20918.229678726635
46.9,84192.99774778793
51.2,56113.23960767533
56.6,38390.60080058163
54.2,19326.94502252453
57.0,114263.9205001281
57.6,40620.85915791801
52.2,19754.914590486314
50.6,122734.0057793275
57.6,48528.37188726777
64.8,30353.38104097286
64.6,54843.77395646532
59.0,71319.12800686552
64.2,31459.707638025167
67.0,11785.07034576412
66.5,96890.96260114439
64.6,25212.852457832636
66.6,62772.43927930944
74.6,42631.680231314094
72.1,23053.576721712616
66.1,99183.0718892127
70.0,27928.519939758822
61.1,12567.090122844076
53.0,108493.66933218623
51.3,37593.341179591924
58.3,17425.75727139963
72.9,64759.14760388636
54.9,42620.71070323649
48.6,29065.64265949969
49.1,10907.315440119763
40.4,132528.66178741978
47.2,45719.062383588695
45.9,26605.28940053875
53.2,7479.663776705901
48.1,138323.6288660607
50.5,44484.95629267804
52.8,26875.5361575301
56.8,58955.197181507356
40.7,83376.3716428471
47.8,46422.734233478004
61.6,19880.9229991362
59.2,148623.6464936946
57.4,51197.46117677915
68.8,29453.674187856246
61.8,81362.91241488252
61.1,68526.02208570567
59.6,41695.78752725747
52.6,18567.613684042597
49.7,147.57464812597667
64.3,123938.34571444996
62.9,26716.01054266702
59.8,78269.54399486168
55.9,58063.6181303833
65.1,36013.1090719601
49.7,19983.93115335634
48.7,72544.93475685283
44.6,52271.86784177108
45.5,42104.87968537249
47.3,18783.91408380421
49.2,85084.80344263393
46.7,49121.02879805679
49.2,32448.663534024974
48.3,12131.457648687197
46.3,141835.3265069329
48.6,49303.971193826335
46.3,34335.49396528495
47.1,18327.115866470635
45.2,147482.91349806896
49.1,53107.5207679388
54.4,30646.910156885493
49.4,10908.774643388604
50.2,132984.23387535624
46.5,45732.07829079666
57.7,27431.973366859766
40.3,7481.882017128386
40.5,147.03702598349358
42.4,126567.55183409408
53.7,31729.61990710655
43.2,8253.000391634832
54.4,148713.1031065607
60.5,52721.93093624497
68.3,25021.77398192044
68.8,141895.07816220258
77.4,43822.414319082665
76.6,27067.229417496976
66.6,82400.29428695589
58.5,48638.68647473678
66.6,26822.20870292727
62.0,83300.13697093407
59.3,60238.39109137754
58.3,38842.94952853959
58.7,17467.926939530877
49.2,87305.24902387401
70.8,134953.76778012575
71.0,26377.04706094866
83.2,113857.62945648785
77.1,51420.35439332891
69.5,21237.015894147382
61.3,171700.33983953507
57.2,52087.049029816255
47.5,23808.17878371228
59.2,278.736681686645
63.4,156883.59641708783
56.3,36800.02104011378
71.7,36065.68250810879
55.8,146412.93601915755
65.5,52557.02955227164
72.0,21310.867807032046
44.9,180961.10737406884
51.6,55185.41590651057
57.7,40224.82250831522
53.3,69235.21910706704
45.0,87509.14689036713
45.2,50396.10413847785
43.8,29546.005790341507
59.1,98659.92893206443
53.0,63524.82394558052
61.9,41934.42809286185
42.3,16153.704347008312
61.9,80714.44036153176
50.6,47088.11714799086
54.1,23106.420578464338
50.4,178396.73555541155
51.2,64860.25862846003
44.9,42908.44168383223
58.2,18502.39026006983
49.1,186012.03444157206
46.8,70714.56474155317
59.7,28948.576420073394
49.7,111803.8456301275
49.3,73027.93827806543
49.2,46244.18650734651
58.5,24638.97631656892
61.1,172971.5304241521
58.2,70653.89176592226
49.4,43762.358962365775
49.8,24684.483690302462
58.7,194056.47998613253
51.8,69022.23440863096
56.0,47097.27201946291
55.9,19765.019530097732
54.9,212666.6889291576
54.4,70215.14226850527
47.9,41888.61565101703
35.5,16148.581315547664
43.6,111746.48164775965
45.5,75537.1268827034
46.7,40104.26997633971
42.3,16028.748552418747
46.6,205155.30300555195
46.1,74000.23373959845
40.9,39014.28632009965
41.2,13412.738788712222
36.9,207274.9505054671
47.9,73177.78384162573
41.7,42434.16588108517
41.5,9668.032547683946
44.3,210514.7326074338
46.9,72348.91387091191
46.0,35610.90709641966
46.8,91578.75996318676
45.9,105341.6396319467
61.4,59970.59300043628
71.9,24487.84012717814
97.9,106399.97498919595
88.1,32837.07049059865
52.9,58162.500696813106
49.5,102707.12076793372
50.7,42787.707419929626
49.2,21666.432211143383
35.2,2565.226891962029
48.9,132912.42340311882
53.2,39209.86593095591
48.8,19514.837327518086
55.5,100137.46221324826
52.1,52067.27315494922
45.1,35047.64172149128
56.9,15753.078406089962
55.5,139027.83474179584
52.6,47189.3873378668
57.9,27176.782368811382
61.7,8707.350168807121
70.1,134803.76178337526
59.2,41140.45740068223
55.1,18694.68890825126
59.1,69831.28407065361
52.9,45107.732661365975
48.2,31910.702692541323
40.0,14620.448186953583
45.9,134292.24003308607
39.2,47724.072577819694
49.5,30336.79823044312
42.8,11035.554507357987
50.2,140249.6213013469
43.3,36267.022075809546
49.4,23614.25659289287
43.9,7696.74727826029
33.4,147.16776220947756
45.7,103262.24196275446
50.8,21316.4905741095
43.7,70773.57350652835
54.9,56927.5676524288
40.3,34353.4513923545
46.0,18571.17802516781
47.5,66982.22853541201
47.4,48540.05831205217
40.5,35401.89929854974
51.1,17222.80065184675
51.3,125217.47259204932
63.2,55901.68643990349
55.7,38094.797182014125
57.7,15517.861484224377
53.8,162191.62029303267
57.5,58926.373484094736
48.9,34063.79794245406
54.2,17054.514584650777
54.7,164333.09274070797
54.0,56858.70907797388
58.0,29382.971946641846
72.8,78840.4254261008
59.8,46858.98321323565
54.4,27507.882268898826
59.7,53477.66968692259
54.9,86288.9970204933
43.7,37700.81862422058
43.4,18324.079989089565
43.7,144870.67499729636
54.6,61236.38108219315
67.4,40120.25411980827
60.0,15929.434800268336
59.7,139247.96408925002
55.6,41864.5282625284
49.9,21543.091581389046
54.3,168319.4217391081
60.5,59851.039783380125
75.5,40515.78980108414
84.3,112408.86917263718
81.3,19293.282911134163
57.8,133988.7802712369
66.3,38595.528014104944
47.0,17698.697518950154
85.4,139716.05222249997
70.0,44686.10958737757
79.8,78583.52140308732
73.7,27334.452923155884
68.0,158326.05043701458
74.1,57409.88034627716
64.8,30877.088199621532
71.4,83794.83949206851
64.0,53972.95469127619
53.0,35339.34890721728
71.7,45934.52949918313
68.9,89712.86452817623
62.5,30847.756538240777
84.6,22425.25050587581
46.2,120652.29351185575
42.9,44579.894356320605
50.9,17719.909230420806
50.6,160751.44509804927
56.0,59592.881434004696
45.2,34218.66033108293
44.9,14622.99317984172
44.0,150466.04509443705
47.5,52748.105602647636
34.1,36083.80791570407
41.9,21847.37013903769
41.9,165160.00275484915
35.8,55843.80007886157
49.7,36897.279048109034
45.0,16996.958020236503
41.2,150839.6147587251
46.2,56772.60777249415
47.5,30946.39204647145
30.4,11426.796152525862
29.7,1407.7548387658333
45.1,148219.8582178289
43.2,38207.28357086215
41.5,15854.5690741337
42.3,171734.73180731828
41.9,66326.09470287991
42.9,35870.31353730583
50.8,11137.922258969316
52.8,179681.97309598344
44.8,68977.24008705509
53.6,39985.33080916359
49.7,18600.33903603898
52.7,137608.05683812985
50.2,61342.3743134501
52.8,40409.489259679765
49.8,16827.375127778294
54.1,83766.59677673623
44.8,59364.27366318589
36.4,44374.10139555703
38.8,21375.59384653957
39.4,74119.66954559585
34.7,55203.41309386747
41.0,37225.34404040154
49.6,22349.30460013645
46.2,21444.48073585275
40.8,98639.36473052924
37.7,36360.94045680201
41.1,27053.660790961043
43.3,7420.477977274394
42.9,124247.44637740265
39.6,36374.543328852546
38.8,19334.965398742064
44.7,69937.25118183019
43.0,53889.05852869406
61.6,39562.6316125754
49.4,24514.77861521195
45.3,11511.613699508121
53.1,128144.8898458446
45.3,38585.982955426276
44.7,19204.261523322013
45.8,71496.63829868869
40.6,51561.92513038053
46.8,32839.70186380627
52.1,17374.7242767835
58.5,1329.5843970942583
73.0,110369.1334691208
61.5,27091.25947092756
55.8,8641.96744781575
54.1,131880.71131873652
